customer_id,last_purchase_date,recency_days,frequency,monetary,avg_basket_value,n_transactions,segment,city
1191,2025-12-26,5,70,746159.91,10221.37,73,Budget,Sydney
1192,2025-12-06,25,74,1142263.42,14834.59,77,Regular,Sydney
1193,2025-12-25,6,69,953412.55,12883.95,74,Budget,Melbourne
1194,2025-12-29,2,63,770384.73,11165.0,69,Premium,Sydney
1195,2025-12-30,1,81,861612.01,10018.74,86,Budget,Sydney
1196,2025-12-29,2,69,735150.51,10070.55,73,Regular,Sydney
1197,2025-12-24,7,68,703897.47,10201.41,69,Budget,Adelaide
1198,2025-12-29,2,72,508102.06,6960.3,73,Budget,Adelaide
1199,2025-12-02,29,55,505150.15,8281.15,61,Regular,Sydney
1200,2025-12-20,11,64,558512.27,8336.0,67,Regular,Adelaide
1201,2025-12-27,4,68,1070428.59,14867.06,72,Regular,Sydney
1202,2025-12-23,8,69,784960.81,11213.73,70,Premium,Melbourne
1203,2025-12-27,4,67,660140.51,8801.87,75,Premium,Melbourne
1204,2025-12-24,7,68,764642.26,10769.61,71,Premium,Melbourne
1205,2025-12-29,2,66,551487.82,8110.11,68,Budget,Adelaide
1206,2025-12-21,10,91,1371087.64,14134.92,97,Regular,Brisbane
1207,2025-12-27,4,67,1109242.23,15195.1,73,Premium,Brisbane
1208,2025-12-22,9,73,925008.66,12171.17,76,Budget,Brisbane
1209,2025-12-24,7,86,694574.15,7717.49,90,Budget,Brisbane
1210,2025-12-23,8,74,1256440.64,15904.31,79,Regular,Sydney
1211,2025-12-31,0,71,811299.63,11268.05,72,Regular,Melbourne
1212,2025-12-15,16,58,1031359.31,17189.32,60,Regular,Sydney
1213,2025-11-29,32,74,812784.35,10983.57,74,Premium,Brisbane
1214,2025-12-18,13,66,470158.64,6716.55,70,Regular,Melbourne
1215,2025-12-18,13,82,617476.68,7439.48,83,Regular,Brisbane
1216,2025-12-23,8,63,1266693.95,18627.85,68,Budget,Brisbane
1217,2025-11-13,48,75,743467.34,9531.63,78,Regular,Melbourne
1218,2025-12-28,3,65,986624.85,14298.91,69,Budget,Sydney
1219,2025-12-28,3,67,605515.68,8650.22,70,Regular,Adelaide
1220,2025-12-08,23,74,701926.49,9235.87,76,Regular,Melbourne
1221,2025-12-18,13,61,774484.2,12293.4,63,Budget,Sydney
1222,2025-12-31,0,62,724535.14,11320.86,64,Budget,Melbourne
1223,2025-12-30,1,79,1505427.17,17710.91,85,Premium,Adelaide
1224,2025-12-28,3,88,655227.74,6970.51,94,Budget,Melbourne
1225,2025-12-13,18,73,830260.17,11070.14,75,Regular,Adelaide
1226,2025-12-21,10,70,654518.64,9090.54,72,Regular,Melbourne
1227,2025-12-16,15,69,1110460.62,14806.14,75,Regular,Adelaide
1228,2025-12-26,5,74,1102505.68,14318.26,77,Budget,Brisbane
1229,2025-12-23,8,60,640741.38,10503.96,61,Regular,Sydney
1230,2025-12-27,4,64,819108.12,12045.71,68,Budget,Brisbane
1231,2025-12-16,15,61,378768.26,6109.17,62,Regular,Melbourne
1232,2025-12-23,8,53,479010.82,9037.94,53,Budget,Sydney
1233,2025-12-24,7,72,605154.5,7758.39,78,Regular,Brisbane
1234,2025-12-30,1,67,734335.01,10199.1,72,Regular,Sydney
1235,2025-12-27,4,61,805589.91,12587.34,64,Budget,Brisbane
1236,2025-12-06,25,51,455906.48,8939.34,51,Budget,Adelaide
1237,2025-12-22,9,61,509049.16,7953.89,64,Budget,Sydney
1238,2025-12-30,1,78,1065088.51,13149.24,81,Budget,Melbourne
1239,2025-12-15,16,71,963825.27,13024.67,74,Budget,Brisbane
1240,2025-12-09,22,67,1151680.44,16452.58,70,Premium,Sydney
1241,2025-12-13,18,81,903260.16,10626.59,85,Regular,Melbourne
1242,2025-12-19,12,54,776247.16,13861.56,56,Regular,Melbourne
1243,2025-11-21,40,68,777407.85,10365.44,75,Premium,Sydney
1244,2025-12-24,7,67,608678.94,8821.43,69,Budget,Adelaide
1245,2025-12-27,4,68,1538490.85,21668.89,71,Regular,Melbourne
1246,2025-12-27,4,57,475043.4,8190.4,58,Premium,Adelaide
1247,2025-12-29,2,71,782378.1,10572.68,74,Regular,Brisbane
1248,2025-12-20,11,66,638330.37,9527.32,67,Regular,Adelaide
1249,2025-12-16,15,66,509881.72,7610.17,67,Regular,Adelaide
1250,2025-12-29,2,93,917267.59,9359.87,98,Budget,Brisbane
1251,2025-12-27,4,73,1041335.83,13701.79,76,Regular,Melbourne
1252,2025-12-23,8,67,1464219.01,21854.02,67,Premium,Melbourne
1253,2025-12-20,11,75,927104.45,11306.15,82,Premium,Adelaide
1254,2025-12-19,12,75,868153.77,11130.18,78,Budget,Melbourne
1255,2025-12-17,14,57,1064284.64,18671.66,57,Regular,Brisbane
1256,2025-12-30,1,63,705106.97,10369.22,68,Budget,Sydney
1257,2025-12-27,4,71,980534.05,13431.97,73,Premium,Adelaide
1258,2025-12-27,4,75,1375303.17,17632.09,78,Budget,Brisbane
1259,2025-12-12,19,70,473047.02,6307.29,75,Premium,Melbourne
1260,2025-12-26,5,64,522160.38,7459.43,70,Regular,Brisbane
1261,2025-12-06,25,67,751936.59,10741.95,70,Budget,Melbourne
1262,2025-12-30,1,83,1033032.9,11739.01,88,Budget,Sydney
1263,2025-12-25,6,69,670202.83,9180.86,73,Regular,Adelaide
1264,2025-12-29,2,69,1207958.55,16106.11,75,Budget,Adelaide
1265,2025-12-18,13,56,370085.37,6492.73,57,Regular,Adelaide
1266,2025-12-31,0,61,761800.64,11903.14,64,Premium,Melbourne
1267,2025-12-19,12,74,706911.0,9301.46,76,Regular,Melbourne
1268,2025-12-31,0,60,376068.59,5698.01,66,Budget,Sydney
1269,2025-12-14,17,78,784455.09,9451.27,83,Regular,Brisbane
1270,2025-12-28,3,65,551154.61,8226.19,67,Budget,Melbourne
1271,2025-12-31,0,68,789020.99,10958.62,72,Premium,Adelaide
1272,2025-12-16,15,85,806539.35,9062.24,89,Budget,Adelaide
1273,2025-11-16,45,55,492168.57,8634.54,57,Budget,Sydney
1274,2025-12-22,9,78,976062.94,11759.79,83,Budget,Adelaide
1275,2025-12-22,9,63,804295.69,12186.3,66,Premium,Sydney
1276,2025-12-12,19,50,266320.1,5121.54,52,Budget,Melbourne
1277,2025-11-27,34,63,623492.84,9169.01,68,Premium,Melbourne
1278,2025-12-31,0,60,1058040.96,17065.18,62,Regular,Adelaide
1279,2025-12-20,11,75,700199.63,8976.92,78,Regular,Brisbane
1280,2025-12-31,0,59,440924.83,7228.28,61,Premium,Adelaide
1281,2025-12-10,21,74,1038932.31,13151.04,79,Regular,Brisbane
1282,2025-12-26,5,64,698868.9,10128.53,69,Premium,Adelaide
1283,2025-12-17,14,76,731222.21,9255.98,79,Budget,Adelaide
1284,2025-12-15,16,79,669516.22,8066.46,83,Regular,Adelaide
1285,2025-12-16,15,51,444856.57,7943.87,56,Regular,Melbourne
1286,2025-12-31,0,60,605445.78,9460.09,64,Regular,Melbourne
1287,2025-12-28,3,77,951786.54,12047.93,79,Premium,Adelaide
1288,2025-12-22,9,61,642229.85,9730.76,66,Premium,Adelaide
1289,2025-12-02,29,61,656467.64,10420.12,63,Regular,Adelaide
1290,2025-12-26,5,76,998396.32,12479.95,80,Regular,Brisbane
1291,2025-11-22,39,77,464318.67,5877.45,79,Regular,Adelaide
1292,2025-12-30,1,80,1044479.67,12288.0,85,Budget,Brisbane
1293,2025-12-27,4,67,439172.13,6273.89,70,Budget,Brisbane
1294,2025-12-11,20,55,707565.52,12635.1,56,Budget,Sydney
1295,2025-12-25,6,66,1043983.31,15581.84,67,Budget,Brisbane
1296,2025-12-10,21,76,1273007.54,16320.61,78,Budget,Brisbane
1297,2025-12-30,1,71,946503.67,12292.26,77,Regular,Adelaide
1298,2025-12-28,3,63,747121.42,11320.02,66,Regular,Adelaide
1299,2025-12-31,0,72,732710.87,9901.5,74,Premium,Melbourne
1300,2025-11-27,34,60,576207.68,9293.67,62,Regular,Melbourne
1301,2025-12-31,0,91,1407066.11,14656.94,96,Budget,Adelaide
1302,2025-12-31,0,75,921404.9,12123.75,76,Budget,Adelaide
1303,2025-12-29,2,76,1044524.73,12738.11,82,Budget,Sydney
1304,2025-12-17,14,69,745090.79,10494.24,71,Premium,Melbourne
1305,2025-12-18,13,69,813039.91,11137.53,73,Budget,Adelaide
1306,2025-12-20,11,70,1401500.78,19198.64,73,Regular,Sydney
1307,2025-12-27,4,88,1049351.99,11406.0,92,Premium,Adelaide
1308,2025-12-30,1,56,395488.07,7062.29,56,Premium,Sydney
1309,2025-12-31,0,67,549910.63,7969.72,69,Budget,Sydney
1310,2025-12-23,8,67,595389.21,8385.76,71,Budget,Adelaide
1311,2025-12-14,17,70,1297762.5,18539.46,70,Budget,Brisbane
1312,2025-12-28,3,54,410816.08,7083.04,58,Budget,Brisbane
1313,2025-12-15,16,82,998110.1,12025.42,83,Budget,Adelaide
1314,2025-12-26,5,87,1225966.31,13472.16,91,Regular,Melbourne
1315,2025-12-31,0,61,918357.11,14128.57,65,Premium,Brisbane
1316,2025-12-29,2,57,609360.2,10506.21,58,Regular,Brisbane
1317,2025-12-27,4,58,559065.65,8874.06,63,Regular,Brisbane
1318,2025-12-29,2,71,476601.23,6440.56,74,Budget,Melbourne
1319,2025-12-30,1,92,641921.79,6828.96,94,Regular,Brisbane
1320,2025-12-25,6,76,906919.55,11336.49,80,Regular,Melbourne
1321,2025-12-19,12,57,525247.09,8754.12,60,Premium,Brisbane
1322,2025-12-29,2,71,1193904.28,15709.27,76,Premium,Adelaide
1323,2025-12-22,9,63,1210182.54,18062.43,67,Budget,Melbourne
1324,2025-12-24,7,72,835957.15,10856.59,77,Budget,Brisbane
1325,2025-12-26,5,71,711566.68,10022.07,71,Budget,Adelaide
1326,2025-12-10,21,74,1188394.79,15636.77,76,Regular,Adelaide
1327,2025-12-24,7,58,468349.01,7805.82,60,Premium,Adelaide
1328,2025-12-19,12,64,478612.94,7038.43,68,Budget,Brisbane
1329,2025-12-28,3,73,643804.22,8047.55,80,Regular,Melbourne
1330,2025-12-29,2,85,703450.86,7993.76,88,Regular,Adelaide
1331,2025-12-25,6,54,226432.64,3972.5,57,Budget,Brisbane
1332,2025-12-30,1,66,1005371.39,14362.45,70,Budget,Sydney
1333,2025-12-17,14,69,553736.14,7383.15,75,Regular,Melbourne
1334,2025-12-24,7,74,838431.58,10351.01,81,Regular,Melbourne
1335,2025-12-08,23,64,740986.4,11059.5,67,Regular,Adelaide
1336,2025-12-19,12,64,1211543.44,17816.82,68,Budget,Sydney
1337,2025-12-21,10,77,633664.64,7543.63,84,Regular,Brisbane
1338,2025-12-24,7,60,555896.51,8966.07,62,Budget,Brisbane
1339,2025-12-27,4,72,1023568.74,13468.01,76,Premium,Sydney
1340,2025-12-12,19,56,638071.81,11194.24,57,Budget,Brisbane
1341,2025-12-28,3,56,626170.67,11181.62,56,Budget,Adelaide
1342,2025-12-30,1,79,803798.31,9684.32,83,Regular,Brisbane
1343,2025-12-31,0,70,1040659.05,14062.96,74,Regular,Brisbane
1344,2025-12-31,0,75,726270.23,9432.08,77,Regular,Melbourne
1345,2025-12-30,1,69,816426.3,11339.25,72,Regular,Sydney
1346,2025-12-30,1,60,995779.87,16060.97,62,Premium,Sydney
1347,2025-12-15,16,46,630318.11,13131.63,48,Regular,Melbourne
1348,2025-12-21,10,59,550402.44,8736.55,63,Regular,Brisbane
1349,2025-12-20,11,61,704345.61,11180.09,63,Regular,Sydney
1350,2025-12-28,3,65,884168.29,12814.03,69,Budget,Adelaide
1351,2025-12-24,7,82,1179068.62,13100.76,90,Regular,Brisbane
1352,2025-12-07,24,73,831648.85,10800.63,77,Budget,Melbourne
1353,2025-12-11,20,83,991049.29,11523.83,86,Regular,Adelaide
1354,2025-12-22,9,72,876606.21,11688.08,75,Budget,Sydney
1355,2025-12-31,0,67,1146449.72,16377.85,70,Premium,Adelaide
1356,2025-12-21,10,62,622264.92,9722.89,64,Regular,Melbourne
1357,2025-12-16,15,72,1100916.12,14877.24,74,Premium,Melbourne
1358,2025-12-26,5,77,686730.74,8374.77,82,Regular,Melbourne
1359,2025-12-24,7,64,657144.67,9956.74,66,Budget,Adelaide
1360,2025-12-26,5,76,919555.01,11352.53,81,Regular,Melbourne
1361,2025-12-24,7,74,805974.31,9950.3,81,Regular,Adelaide
1362,2025-12-30,1,68,939588.08,12527.84,75,Regular,Melbourne
1363,2025-12-10,21,71,631794.5,8423.93,75,Regular,Melbourne
1364,2025-12-26,5,74,518828.47,6826.69,76,Regular,Brisbane
1365,2025-12-12,19,53,291051.39,5291.84,55,Premium,Brisbane
1366,2025-12-24,7,65,1010821.53,15086.89,67,Regular,Melbourne
1367,2025-12-25,6,68,1149380.56,16419.72,70,Budget,Sydney
1368,2025-12-24,7,68,1104426.15,15129.13,73,Regular,Melbourne
1369,2025-12-31,0,74,919759.84,12102.1,76,Regular,Brisbane
1370,2025-12-23,8,70,712054.4,9622.36,74,Premium,Sydney
1371,2025-12-23,8,50,210824.77,4054.32,52,Budget,Sydney
1372,2025-12-27,4,75,655831.54,8197.89,80,Regular,Adelaide
1373,2025-12-11,20,67,606721.47,8311.25,73,Regular,Sydney
1374,2025-12-29,2,68,549110.75,7733.95,71,Regular,Melbourne
1375,2025-12-23,8,69,879425.42,12046.92,73,Regular,Adelaide
1376,2025-12-23,8,74,784829.43,9810.37,80,Regular,Melbourne
1377,2025-12-29,2,64,737913.94,11180.51,66,Budget,Melbourne
1378,2025-12-15,16,69,875041.81,12500.6,70,Regular,Sydney
1379,2025-12-14,17,72,996038.2,13105.77,76,Budget,Adelaide
1380,2025-12-29,2,53,546970.41,9767.33,56,Budget,Brisbane
1381,2025-12-17,14,73,878315.34,11710.87,75,Regular,Adelaide
1382,2025-12-16,15,80,701731.6,8353.95,84,Regular,Adelaide
1383,2025-12-25,6,74,1150131.78,14936.78,77,Premium,Melbourne
1384,2025-12-26,5,69,1104908.04,15562.09,71,Budget,Sydney
1385,2025-12-15,16,64,782825.31,11345.29,69,Budget,Melbourne
1386,2025-12-25,6,69,804798.24,11177.75,72,Premium,Sydney
1387,2025-12-27,4,74,876314.61,11234.8,78,Budget,Brisbane
1388,2025-12-21,10,72,1266558.01,16032.38,79,Budget,Sydney
1389,2025-12-14,17,51,743357.37,13041.36,57,Budget,Adelaide
1390,2025-12-30,1,59,356247.78,5840.13,61,Regular,Brisbane
1391,2025-12-15,16,68,922610.25,12994.51,71,Premium,Melbourne
1392,2025-12-16,15,75,566304.55,6991.41,81,Regular,Adelaide
1393,2025-12-09,22,71,1087381.22,14694.34,74,Regular,Adelaide
1394,2025-12-29,2,70,813791.04,10568.71,77,Budget,Melbourne
1395,2025-12-20,11,63,558817.6,7761.36,72,Budget,Sydney
1396,2025-12-03,28,73,869623.7,11007.89,79,Regular,Melbourne
1397,2025-12-10,21,73,1236633.05,16271.49,76,Budget,Brisbane
1398,2025-12-31,0,80,1173584.41,14312.0,82,Budget,Adelaide
1399,2025-12-17,14,76,1039177.89,12829.36,81,Budget,Melbourne
1400,2025-12-26,5,53,543255.34,10250.1,53,Budget,Brisbane
1401,2025-12-30,1,56,482124.42,8171.6,59,Regular,Melbourne
1402,2025-12-19,12,69,709294.2,9990.06,71,Regular,Sydney
1403,2025-12-30,1,75,828368.97,10226.78,81,Budget,Melbourne
1404,2025-12-29,2,69,551444.6,7658.95,72,Regular,Sydney
1405,2025-12-27,4,82,866986.27,10321.27,84,Regular,Melbourne
1406,2025-12-26,5,72,786931.65,10492.42,75,Regular,Melbourne
1407,2025-12-10,21,50,178980.24,3441.93,52,Regular,Melbourne
1408,2025-12-27,4,72,1073942.95,14130.83,76,Regular,Adelaide
1409,2025-12-18,13,68,1178309.41,16595.91,71,Regular,Melbourne
1410,2025-12-25,6,69,578846.6,7822.25,74,Budget,Brisbane
1411,2025-12-18,13,73,419551.28,5448.72,77,Budget,Brisbane
1412,2025-12-03,28,70,931993.34,12594.5,74,Budget,Brisbane
1413,2025-12-24,7,69,708535.45,9979.37,71,Regular,Melbourne
1414,2025-12-30,1,75,989551.25,12686.55,78,Budget,Adelaide
1415,2025-12-20,11,61,951898.96,14644.6,65,Budget,Sydney
1416,2025-12-15,16,70,990384.55,13383.58,74,Regular,Melbourne
1417,2025-12-28,3,68,1062688.02,14759.56,72,Budget,Adelaide
1418,2025-12-30,1,72,821551.49,10954.02,75,Budget,Melbourne
1419,2025-12-13,18,65,1055948.91,15999.23,66,Budget,Brisbane
1420,2025-12-06,25,69,1247981.15,17333.07,72,Regular,Sydney
1421,2025-12-06,25,74,1152446.72,14774.96,78,Budget,Brisbane
1422,2025-12-27,4,85,1137438.22,12638.2,90,Budget,Adelaide
1423,2025-12-24,7,65,1021969.23,14599.56,70,Budget,Brisbane
1424,2025-12-21,10,66,801625.3,11964.56,67,Regular,Brisbane
1425,2025-12-24,7,64,632736.62,9734.41,65,Premium,Adelaide
1426,2025-12-30,1,87,1126366.64,12655.8,89,Regular,Melbourne
1427,2025-12-28,3,70,653977.8,9210.95,71,Regular,Melbourne
1428,2025-12-16,15,68,1085491.11,15076.27,72,Premium,Sydney
1429,2025-12-30,1,66,842998.17,12042.83,70,Premium,Brisbane
1430,2025-12-18,13,80,852256.68,10145.91,84,Regular,Brisbane
1431,2025-12-27,4,60,507738.96,8323.59,61,Premium,Adelaide
1432,2025-12-27,4,74,966343.43,11930.17,81,Premium,Brisbane
1433,2025-11-26,35,64,697415.69,10256.11,68,Regular,Sydney
1434,2025-12-22,9,75,856065.32,10975.2,78,Regular,Brisbane
1435,2025-12-14,17,79,1149738.0,14553.65,79,Budget,Adelaide
1436,2025-12-07,24,64,842260.04,12386.18,68,Budget,Sydney
1437,2025-12-26,5,93,1057235.22,11012.87,96,Regular,Melbourne
1438,2025-12-28,3,86,722756.75,7688.9,94,Regular,Adelaide
1439,2025-12-31,0,83,338262.56,3888.08,87,Regular,Melbourne
1440,2025-12-15,16,68,548848.98,7954.33,69,Regular,Adelaide
1441,2025-12-11,20,66,1046053.61,15383.14,68,Regular,Brisbane
1442,2025-12-11,20,73,695080.24,9145.79,76,Regular,Brisbane
1443,2025-12-09,22,67,793478.0,11175.75,71,Budget,Brisbane
1444,2025-12-16,15,54,672377.0,11592.71,58,Budget,Brisbane
1445,2025-12-20,11,58,571451.61,9685.62,59,Regular,Adelaide
1446,2025-12-29,2,75,569857.91,6949.49,82,Regular,Adelaide
1447,2025-12-18,13,74,758948.55,10119.31,75,Premium,Melbourne
1448,2025-12-18,13,89,1191014.59,12406.4,96,Premium,Adelaide
1449,2025-12-27,4,77,856132.59,10440.64,82,Premium,Brisbane
1450,2025-12-10,21,63,498318.85,7666.44,65,Budget,Brisbane
1451,2025-12-27,4,68,1037311.52,14610.02,71,Regular,Melbourne
1452,2025-12-17,14,77,879664.45,10348.99,85,Budget,Melbourne
1453,2025-12-18,13,54,654794.21,11905.35,55,Regular,Brisbane
1454,2025-12-20,11,58,602367.1,9874.87,61,Premium,Melbourne
1455,2025-12-28,3,79,623516.32,7512.24,83,Budget,Melbourne
1456,2025-12-26,5,69,964745.42,13399.24,72,Regular,Adelaide
1457,2025-12-28,3,81,537765.28,6181.21,87,Budget,Melbourne
1458,2025-12-18,13,63,297479.73,4576.61,65,Budget,Brisbane
1459,2025-12-13,18,80,960162.99,11036.36,87,Budget,Sydney
1460,2025-12-14,17,62,1085471.61,16960.49,64,Budget,Sydney
1461,2025-12-21,10,67,533868.07,7851.0,68,Premium,Adelaide
1462,2025-12-16,15,70,1171064.69,16264.79,72,Regular,Sydney
1463,2025-12-28,3,75,777754.31,9721.93,80,Regular,Adelaide
1464,2025-12-14,17,67,928985.13,13271.22,70,Regular,Adelaide
1465,2025-12-20,11,89,1445682.68,15544.98,93,Budget,Melbourne
1466,2025-12-22,9,71,722943.9,9639.25,75,Budget,Adelaide
1467,2025-12-18,13,67,1567171.05,21468.1,73,Regular,Melbourne
1468,2025-12-31,0,84,1011135.58,11490.18,88,Budget,Adelaide
1469,2025-12-27,4,76,699508.67,8743.86,80,Premium,Sydney
1470,2025-12-20,11,68,681926.3,9341.46,73,Budget,Melbourne
1471,2025-12-29,2,62,728669.25,11210.3,65,Regular,Melbourne
1472,2025-12-20,11,62,820328.42,12620.44,65,Regular,Adelaide
1473,2025-12-22,9,69,757663.41,10102.18,75,Budget,Sydney
1474,2025-12-14,17,61,1084787.25,15952.75,68,Budget,Adelaide
1475,2025-12-12,19,67,1312928.13,18491.95,71,Premium,Sydney
1476,2025-12-21,10,68,903297.47,12545.8,72,Budget,Melbourne
1477,2025-12-31,0,75,734826.73,9301.6,79,Regular,Brisbane
1478,2025-12-21,10,68,682245.27,9887.61,69,Regular,Sydney
1479,2025-12-31,0,62,501037.12,7261.41,69,Budget,Melbourne
1480,2025-12-21,10,86,1458019.28,15848.04,92,Regular,Adelaide
1481,2025-12-30,1,77,760244.33,9385.73,81,Regular,Adelaide
1482,2025-12-28,3,77,820489.95,10005.98,82,Budget,Sydney
1483,2025-12-02,29,71,905984.31,11766.03,77,Regular,Brisbane
1484,2025-12-15,16,53,340632.91,6082.73,56,Budget,Brisbane
1485,2025-12-09,22,52,688936.26,11878.21,58,Budget,Sydney
1486,2025-12-28,3,61,318037.31,5129.63,62,Regular,Brisbane
1487,2025-12-19,12,60,900865.43,14530.09,62,Premium,Brisbane
1488,2025-12-28,3,75,503286.31,6370.71,79,Budget,Brisbane
1489,2025-12-27,4,64,516483.88,7945.91,65,Budget,Melbourne
1490,2025-12-05,26,57,660673.82,11011.23,60,Regular,Melbourne
1491,2025-12-29,2,77,896213.9,11064.37,81,Regular,Brisbane
1492,2025-12-16,15,76,691642.37,8645.53,80,Budget,Brisbane
1493,2025-12-26,5,73,727860.44,9577.11,76,Budget,Sydney
1494,2025-12-30,1,63,684038.47,10688.1,64,Regular,Sydney
1495,2025-12-09,22,52,887151.47,15841.99,56,Budget,Brisbane
1496,2025-12-30,1,68,998027.42,13861.49,72,Budget,Adelaide
1497,2025-12-27,4,64,475387.59,7313.66,65,Budget,Sydney
1498,2025-12-23,8,75,756412.4,9697.59,78,Regular,Sydney
1499,2025-12-29,2,58,369052.69,5857.98,63,Regular,Adelaide
1500,2025-12-27,4,68,648926.41,8769.28,74,Premium,Brisbane
1501,2025-12-14,17,67,603350.7,8744.21,69,Regular,Adelaide
1502,2025-12-24,7,58,586898.08,9781.63,60,Regular,Adelaide
1503,2025-12-31,0,69,652813.94,9194.56,71,Premium,Adelaide
1504,2025-12-15,16,82,1031581.77,11590.81,89,Regular,Sydney
1505,2025-12-25,6,59,536498.61,8653.2,62,Regular,Melbourne
1506,2025-12-06,25,69,1468844.98,20687.96,71,Premium,Sydney
1507,2025-12-31,0,69,613979.96,8647.61,71,Budget,Sydney
1508,2025-12-31,0,57,555455.34,9414.5,59,Regular,Adelaide
1509,2025-12-24,7,61,961814.78,14572.95,66,Regular,Brisbane
1510,2025-12-24,7,51,515465.57,9204.74,56,Budget,Sydney
1511,2025-12-15,16,48,413388.21,8267.76,50,Regular,Sydney
1512,2025-12-17,14,68,1151525.33,15993.41,72,Budget,Sydney
1513,2025-11-24,37,76,711328.24,8891.6,80,Budget,Melbourne
1514,2025-12-28,3,55,616832.68,11014.87,56,Regular,Melbourne
1515,2025-12-29,2,68,374990.74,5281.56,71,Budget,Melbourne
1516,2025-12-21,10,71,921798.16,12802.75,72,Regular,Adelaide
1517,2025-12-14,17,70,765322.62,10933.18,70,Premium,Sydney
1518,2025-12-28,3,70,926057.25,12514.29,74,Regular,Brisbane
1519,2025-12-30,1,85,481837.8,5475.43,88,Budget,Melbourne
1520,2025-12-30,1,57,531640.85,9166.22,58,Budget,Melbourne
1521,2025-12-27,4,57,829340.88,13595.75,61,Budget,Adelaide
1522,2025-12-30,1,70,816365.63,10333.74,79,Budget,Adelaide
1523,2025-12-08,23,71,688482.31,9431.26,73,Premium,Sydney
1524,2025-12-26,5,74,602254.09,8030.05,75,Regular,Melbourne
1525,2025-12-30,1,73,1224364.47,15696.98,78,Budget,Sydney
1526,2025-12-31,0,76,1109164.0,13204.33,84,Regular,Melbourne
1527,2025-12-21,10,59,1009680.42,15533.54,65,Budget,Brisbane
1528,2025-12-29,2,49,443629.03,8698.61,51,Budget,Melbourne
1529,2025-12-27,4,62,249211.69,3719.58,67,Budget,Melbourne
1530,2025-12-31,0,61,648219.6,10128.43,64,Regular,Melbourne
1531,2025-12-30,1,68,742013.58,10600.19,70,Regular,Melbourne
1532,2025-12-25,6,69,916141.96,12724.19,72,Budget,Melbourne
1533,2025-12-28,3,57,712386.57,12282.53,58,Premium,Melbourne
1534,2025-12-22,9,76,897191.66,11651.84,77,Premium,Brisbane
1535,2025-11-10,51,70,766146.42,10080.87,76,Regular,Sydney
1536,2025-12-30,1,59,327893.94,5557.52,59,Budget,Sydney
1537,2025-12-25,6,56,416285.64,7055.69,59,Budget,Brisbane
1538,2025-12-17,14,68,1008130.21,14001.81,72,Premium,Brisbane
1539,2025-12-27,4,68,971768.54,14083.6,69,Budget,Melbourne
1540,2025-12-22,9,70,410534.24,5623.76,73,Regular,Sydney
1541,2025-12-29,2,59,611597.29,9707.89,63,Regular,Brisbane
1542,2025-12-15,16,78,654274.21,8281.95,79,Budget,Melbourne
1543,2025-12-24,7,67,733354.92,9778.07,75,Regular,Brisbane
1544,2025-12-31,0,72,736555.22,9820.74,75,Premium,Sydney
1545,2025-12-13,18,78,629170.04,7490.12,84,Regular,Sydney
1546,2025-12-30,1,81,1283830.81,14588.99,88,Regular,Brisbane
1547,2025-12-26,5,62,756127.91,11814.5,64,Premium,Melbourne
1548,2025-12-17,14,68,1040312.14,14250.85,73,Regular,Brisbane
1549,2025-12-31,0,64,957950.08,14297.76,67,Regular,Brisbane
1550,2025-12-26,5,59,669415.62,10974.03,61,Regular,Melbourne
1551,2025-12-26,5,65,724315.1,11143.31,65,Regular,Sydney
1552,2025-12-27,4,77,624378.92,7804.74,80,Budget,Sydney
1553,2025-12-28,3,73,951472.48,12356.79,77,Budget,Adelaide
1554,2025-12-25,6,61,946977.14,14348.14,66,Budget,Sydney
1555,2025-12-31,0,86,947765.64,10301.8,92,Regular,Brisbane
1556,2025-12-30,1,75,640935.38,8323.84,77,Regular,Adelaide
1557,2025-11-30,31,66,910602.92,13008.61,70,Regular,Adelaide
1558,2025-12-26,5,58,508463.86,8335.47,61,Budget,Melbourne
1559,2025-12-22,9,65,521893.15,7789.45,67,Regular,Sydney
1560,2025-12-25,6,69,839612.56,11825.53,71,Premium,Adelaide
1561,2025-12-11,20,66,681091.93,10016.06,68,Budget,Brisbane
1562,2025-12-30,1,77,738219.87,9227.75,80,Regular,Melbourne
1563,2025-12-18,13,56,895116.07,15171.46,59,Regular,Brisbane
1564,2025-12-30,1,80,784537.47,9452.26,83,Regular,Sydney
1565,2025-10-26,66,64,603676.6,9287.33,65,Budget,Brisbane
1566,2025-12-16,15,55,557879.38,9962.13,56,Regular,Brisbane
1567,2025-12-22,9,67,917650.8,12924.66,71,Premium,Melbourne
1568,2025-12-25,6,62,754017.96,11254.0,67,Regular,Melbourne
1569,2025-12-28,3,74,793356.32,10171.23,78,Premium,Melbourne
1570,2025-12-26,5,64,629041.13,9530.93,66,Premium,Sydney
1571,2025-12-27,4,69,658275.44,8895.61,74,Budget,Sydney
1572,2025-12-31,0,60,636441.14,10265.18,62,Regular,Adelaide
1573,2025-11-04,57,64,633265.44,9177.76,69,Regular,Melbourne
1574,2025-12-27,4,79,904791.33,11309.89,80,Premium,Sydney
1575,2025-12-31,0,66,931068.88,13300.98,70,Budget,Sydney
1576,2025-12-16,15,72,1111530.87,14435.47,77,Regular,Melbourne
1577,2025-12-27,4,50,796257.31,15312.64,52,Premium,Adelaide
