customer_id,segment,city,signup_date,age,gender
1670,Regular,Adelaide,2022-10-10,45.0,M
1671,Budget,Melbourne,2022-05-14,62.0,M
1672,Regular,Sydney,2023-08-12,27.0,F
1673,Regular,Adelaide,2023-07-16,45.0,M
1674,Regular,Brisbane,2022-12-09,49.0,M
1675,Budget,Brisbane,2023-10-31,60.0,F
1676,Regular,Sydney,2023-08-25,47.0,F
1677,Regular,Melbourne,2022-06-14,56.0,M
1678,Budget,Brisbane,2021-08-26,58.0,F
1679,Budget,Brisbane,2022-08-04,64.0,M
1680,Regular,Sydney,2023-08-24,36.0,F
1681,Regular,Brisbane,2021-07-24,54.0,M
1682,Budget,Adelaide,2022-09-19,30.0,F
1683,Regular,Adelaide,2022-03-27,61.0,M
1684,Regular,Sydney,2023-07-08,67.0,F
1685,Regular,Adelaide,2022-07-30,33.0,F
1686,Regular,Brisbane,2023-10-25,47.0,M
1687,Regular,Sydney,2022-06-17,60.0,F
1688,Regular,Sydney,2023-07-03,19.0,M
1689,Premium,Adelaide,2021-10-05,54.0,F
1690,Regular,Sydney,2023-11-13,60.0,M
1691,Regular,Sydney,2022-05-24,63.0,M
1692,Regular,Melbourne,2023-08-29,28.0,F
1693,Regular,Brisbane,2022-04-23,57.0,M
1694,Budget,Brisbane,2022-10-14,58.0,F
1695,Regular,Brisbane,2021-08-14,18.0,F
1696,Regular,Adelaide,2022-05-25,54.0,M
1697,Premium,Adelaide,2023-02-01,50.0,M
1698,Regular,Sydney,2023-10-15,68.0,F
1699,Regular,Sydney,2022-07-14,20.0,F
1700,Premium,Sydney,2022-12-01,68.0,M
1701,Regular,Melbourne,2023-11-15,47.0,M
1702,Budget,Melbourne,2022-07-27,32.0,F
1703,Budget,Adelaide,2023-06-27,38.0,F
1704,Budget,Melbourne,2023-06-05,57.0,F
1705,Budget,Sydney,2023-12-24,69.0,M
1706,Regular,Adelaide,2023-02-01,34.0,F
1707,Regular,Melbourne,2023-06-19,69.0,F
1708,Regular,Adelaide,2023-10-29,50.0,M
1709,Budget,Adelaide,2022-12-07,27.0,M
1710,Regular,Adelaide,2023-06-17,49.0,M
1711,Budget,Adelaide,2023-09-03,59.0,F
1712,Premium,Sydney,2022-11-07,20.0,M
1713,Budget,Brisbane,2023-11-06,22.0,F
1714,Regular,Melbourne,2021-07-24,18.0,F
1715,Budget,Brisbane,2022-11-04,47.0,M
1716,Regular,Brisbane,2021-07-19,21.0,F
1717,Regular,Brisbane,2021-10-30,66.0,F
1718,Regular,Melbourne,2021-08-03,24.0,M
1719,Budget,Adelaide,2022-08-31,21.0,F
1720,Premium,Brisbane,2022-12-17,31.0,F
1721,Regular,Adelaide,2022-03-25,57.0,M
1722,Regular,Sydney,2023-10-21,65.0,F
1723,Regular,Adelaide,2021-12-06,31.0,F
1724,Premium,Melbourne,2023-03-16,44.0,M
1725,Budget,Melbourne,2023-12-26,58.0,Other
1726,Budget,Adelaide,2023-06-02,59.0,F
1727,Budget,Melbourne,2023-05-28,25.0,F
1728,Budget,Melbourne,2023-12-20,61.0,M
1729,Regular,Adelaide,2022-05-10,63.0,M
1730,Premium,Adelaide,2023-10-08,56.0,M
1731,Premium,Melbourne,2021-11-30,45.0,F
1732,Regular,Melbourne,2022-11-20,38.0,F
1733,Regular,Sydney,2022-03-26,64.0,F
1734,Premium,Sydney,2023-03-02,62.0,M
1735,Premium,Brisbane,2023-09-05,44.0,F
1736,Budget,Melbourne,2023-07-23,56.0,F
1737,Regular,Adelaide,2022-05-30,38.0,F
1738,Regular,Sydney,2022-03-28,56.0,F
1739,Budget,Brisbane,2023-05-06,22.0,F
1740,Regular,Brisbane,2023-02-14,64.0,M
1741,Premium,Brisbane,2021-09-03,44.0,F
1742,Premium,Sydney,2021-11-26,49.0,Other
1743,Premium,Melbourne,2022-12-26,27.0,F
1744,Regular,Brisbane,2023-05-30,45.0,M
1745,Budget,Melbourne,2023-04-05,18.0,Other
1746,Budget,Adelaide,2022-09-04,64.0,M
1747,Regular,Brisbane,2022-08-09,56.0,M
1748,Regular,Melbourne,2023-07-20,41.0,M
1749,Regular,Sydney,2023-11-03,61.0,M
1750,Regular,Sydney,2022-10-13,60.0,M
1751,Regular,Melbourne,2022-01-14,24.0,F
1752,Regular,Melbourne,2023-08-17,20.0,F
1753,Budget,Adelaide,2022-12-30,31.0,M
1754,Budget,Adelaide,2023-08-09,18.0,F
1755,Budget,Sydney,2023-05-29,47.0,F
1756,Budget,Brisbane,2022-06-29,45.0,F
1757,Premium,Melbourne,2023-04-19,45.0,M
1758,Regular,Sydney,2023-05-09,21.0,M
1759,Budget,Brisbane,2021-07-19,65.0,F
1760,Regular,Brisbane,2023-07-30,68.0,F
1761,Regular,Sydney,2023-07-15,48.0,F
1762,Budget,Melbourne,2021-09-17,18.0,M
1763,Budget,Brisbane,2022-08-24,38.0,F
1764,Budget,Melbourne,2023-11-24,55.0,F
1765,Regular,Melbourne,2022-12-15,56.0,F
1766,Budget,Sydney,2022-08-11,30.0,F
1767,Budget,Sydney,2023-05-19,60.0,F
1768,Budget,Adelaide,2022-08-26,68.0,F
1769,Regular,Brisbane,2022-05-28,44.0,F
1770,Budget,Sydney,2023-05-21,37.0,F
1771,Regular,Melbourne,2021-12-31,45.0,F
1772,Budget,Sydney,2022-11-20,19.0,M
1773,Regular,Melbourne,2021-08-17,45.0,F
1774,Regular,Sydney,2023-10-15,19.0,F
1775,Regular,Brisbane,2023-03-16,19.0,F
1776,Budget,Brisbane,2022-03-23,46.0,M
1777,Regular,Brisbane,2021-10-18,44.0,F
1778,Premium,Melbourne,2023-06-16,69.0,F
1779,Budget,Melbourne,2021-08-02,44.0,M
1780,Budget,Sydney,2023-07-11,68.0,M
1781,Premium,Sydney,2022-12-23,59.0,M
1782,Regular,Melbourne,2023-03-24,35.0,Other
1783,Budget,Melbourne,2022-12-16,66.0,F
1784,Budget,Brisbane,2021-10-11,43.0,F
1785,Regular,Sydney,2022-03-13,48.0,M
1786,Regular,Melbourne,2022-01-15,,F
1787,Regular,Adelaide,2023-05-18,29.0,F
1788,Premium,Adelaide,2021-09-01,45.0,Other
1789,Regular,Adelaide,2022-12-06,32.0,M
1790,Budget,Melbourne,2022-05-25,49.0,M
1791,Regular,Sydney,2022-04-14,22.0,F
1792,Budget,Sydney,2022-05-15,31.0,M
1793,Budget,Sydney,2022-07-09,52.0,F
1794,Budget,Adelaide,2022-10-26,49.0,F
1795,Budget,Adelaide,2022-05-29,69.0,M
1796,Regular,Adelaide,2021-10-09,64.0,M
1797,Budget,Brisbane,2023-01-16,60.0,F
1798,Regular,Melbourne,2022-09-29,18.0,F
1799,Regular,Melbourne,2023-07-23,49.0,F
1800,Regular,Adelaide,2023-02-16,29.0,M
1801,Regular,Adelaide,2022-02-06,31.0,F
1802,Regular,Brisbane,2022-06-04,28.0,M
1803,Regular,Adelaide,2023-06-25,41.0,F
1804,Budget,Melbourne,2022-08-28,24.0,F
1805,Regular,Melbourne,2022-01-01,45.0,M
1806,Regular,Adelaide,2023-09-12,26.0,F
1807,Budget,Melbourne,2023-11-07,44.0,F
1808,Budget,Adelaide,2023-01-13,50.0,M
1809,Budget,Melbourne,2022-05-21,27.0,F
1810,Regular,Melbourne,2023-03-26,23.0,F
1811,Regular,Sydney,2021-12-24,59.0,F
1812,Budget,Brisbane,2021-11-30,56.0,M
1813,Regular,Melbourne,2022-09-09,31.0,F
1814,Premium,Melbourne,2023-01-26,64.0,M
1815,Budget,Brisbane,2023-11-25,29.0,F
1816,Premium,Sydney,2021-12-23,66.0,F
1817,Budget,Sydney,2021-10-18,23.0,M
1818,Premium,Adelaide,2022-11-29,52.0,M
1819,Premium,Brisbane,2022-09-24,18.0,F
1820,Budget,Brisbane,2022-02-22,,M
1821,Regular,Sydney,2022-04-16,39.0,F
1822,Premium,Brisbane,2023-09-02,22.0,F
1823,Premium,Melbourne,2022-05-06,41.0,F
1824,Premium,Brisbane,2021-09-21,30.0,M
1825,Regular,Sydney,2022-02-25,23.0,M
1826,Budget,Brisbane,2022-10-26,68.0,M
1827,Regular,Brisbane,2022-09-18,69.0,F
1828,Regular,Melbourne,2023-05-13,68.0,Other
1829,Regular,Sydney,2022-05-17,26.0,F
1830,Regular,Adelaide,2023-05-29,37.0,M
1831,Regular,Brisbane,2023-02-28,35.0,M
1832,Budget,Brisbane,2023-05-08,34.0,M
1833,Regular,Adelaide,2023-03-06,39.0,Other
1834,Budget,Brisbane,2023-02-05,44.0,M
1835,Regular,Sydney,2023-10-19,43.0,M
1836,Regular,Melbourne,2022-03-27,33.0,F
1837,Regular,Adelaide,2022-12-01,68.0,F
1838,Regular,Melbourne,2021-08-30,68.0,M
1839,Budget,Adelaide,2023-07-23,35.0,F
1840,Premium,Sydney,2022-05-09,29.0,M
1841,Regular,Melbourne,2023-07-24,45.0,M
1842,Budget,Melbourne,2022-08-27,37.0,M
1843,Budget,Brisbane,2022-10-17,69.0,M
1844,Budget,Sydney,2022-11-24,40.0,Other
1845,Regular,Sydney,2022-05-22,20.0,F
1846,Premium,Brisbane,2021-12-17,24.0,F
1847,Regular,Melbourne,2023-03-22,21.0,M
1848,Budget,Adelaide,2021-11-28,37.0,F
1849,Premium,Adelaide,2023-07-19,34.0,Other
1850,Budget,Melbourne,2023-04-13,62.0,M
1851,Premium,Brisbane,2023-03-28,64.0,Other
1852,Budget,Melbourne,2021-08-26,25.0,F
1853,Regular,Melbourne,2023-09-17,67.0,F
1854,Premium,Brisbane,2023-01-11,48.0,M
1855,Budget,Melbourne,2022-12-16,33.0,F
1856,Regular,Sydney,2022-01-11,39.0,F
1857,Premium,Melbourne,2022-10-21,40.0,F
1858,Budget,Adelaide,2021-08-14,26.0,F
1859,Budget,Melbourne,2022-03-06,63.0,M
1860,Regular,Melbourne,2022-04-08,18.0,F
1861,Budget,Brisbane,2022-02-23,21.0,F
1862,Budget,Sydney,2023-08-09,32.0,F
1863,Regular,Melbourne,2022-11-23,25.0,M
1864,Regular,Sydney,2022-07-23,21.0,M
1865,Budget,Adelaide,2023-06-28,37.0,M
1866,Budget,Adelaide,2023-09-17,37.0,M
1867,Regular,Adelaide,2023-09-01,24.0,Other
1868,Regular,Sydney,2022-01-21,60.0,M
1869,Regular,Brisbane,2022-05-20,63.0,F
1870,Regular,Brisbane,2023-04-23,55.0,F
1871,Premium,Adelaide,2022-03-09,45.0,F
1872,Regular,Sydney,2022-04-16,67.0,M
1873,Budget,Brisbane,2021-12-28,36.0,F
1874,Premium,Sydney,2021-10-04,40.0,F
1875,Regular,Brisbane,2021-10-29,18.0,F
1876,Budget,Adelaide,2023-07-23,54.0,M
1877,Budget,Sydney,2022-02-08,22.0,F
1878,Regular,Sydney,2023-01-13,52.0,M
1879,Budget,Adelaide,2023-01-04,58.0,F
1880,Budget,Sydney,2022-05-29,29.0,M
1881,Budget,Brisbane,2022-07-09,49.0,M
1882,Regular,Brisbane,2022-12-20,33.0,F
1883,Regular,Melbourne,2021-07-16,38.0,M
1884,Regular,Adelaide,2023-07-28,45.0,F
1885,Budget,Adelaide,2023-10-06,30.0,F
1886,Budget,Melbourne,2023-12-06,59.0,M
1887,Regular,Sydney,2021-12-30,38.0,M
1888,Budget,Sydney,2023-01-01,42.0,M
1889,Regular,Sydney,2022-12-04,60.0,F
1890,Budget,Adelaide,2022-05-27,29.0,F
1891,Budget,Brisbane,2022-12-06,41.0,M
1892,Budget,Brisbane,2022-08-03,69.0,F
1893,Regular,Sydney,2023-11-10,38.0,M
1894,Budget,Adelaide,2023-08-14,24.0,F
1895,Regular,Brisbane,2021-09-15,32.0,F
1896,Budget,Adelaide,2022-11-22,67.0,M
1897,Regular,Melbourne,2023-08-04,57.0,F
1898,Regular,Brisbane,2023-02-03,60.0,M
1899,Budget,Brisbane,2023-03-06,31.0,F
1900,Regular,Melbourne,2023-04-30,61.0,F
1901,Budget,Brisbane,2023-04-12,38.0,Other
1902,Regular,Melbourne,2022-03-16,59.0,F
1903,Budget,Adelaide,2023-09-27,63.0,F
1904,Regular,Brisbane,2023-03-29,28.0,M
1905,Premium,Brisbane,2022-11-06,66.0,F
1906,Budget,Brisbane,2022-09-02,50.0,M
1907,Regular,Melbourne,2021-10-31,56.0,F
1908,Regular,Adelaide,2021-09-23,57.0,M
1909,Budget,Sydney,2023-04-09,26.0,Other
1910,Regular,Brisbane,2022-09-03,56.0,F
1911,Regular,Sydney,2023-12-12,29.0,M
1912,Premium,Melbourne,2022-06-25,32.0,F
1913,Premium,Brisbane,2023-08-17,24.0,F
1914,Budget,Melbourne,2023-10-28,27.0,M
1915,Regular,Adelaide,2022-05-07,68.0,F
1916,Regular,Brisbane,2023-07-25,35.0,F
1917,Budget,Melbourne,2022-10-29,38.0,F
1918,Budget,Melbourne,2023-10-03,42.0,M
1919,Premium,Brisbane,2022-03-01,55.0,F
1920,Budget,Adelaide,2022-02-12,47.0,M
1921,Regular,Melbourne,2022-08-02,45.0,F
1922,Regular,Brisbane,2021-12-10,61.0,M
1923,Budget,Brisbane,2022-12-04,,M
1924,Regular,Sydney,2023-07-18,57.0,M
1925,Premium,Adelaide,2023-08-18,65.0,M
1926,Regular,Brisbane,2023-06-18,53.0,F
1927,Budget,Sydney,2023-07-05,19.0,F
1928,Budget,Brisbane,2023-03-17,31.0,F
1929,Premium,Brisbane,2023-06-23,50.0,F
1930,Budget,Adelaide,2022-07-19,42.0,M
1931,Regular,Sydney,2023-08-21,32.0,M
1932,Budget,Melbourne,2022-06-21,35.0,F
1933,Regular,Sydney,2023-03-07,22.0,F
1934,Premium,Brisbane,2022-04-23,30.0,F
1935,Regular,Brisbane,2022-09-27,58.0,M
1936,Premium,Melbourne,2021-10-09,18.0,F
1937,Budget,Adelaide,2022-12-02,61.0,M
1938,Regular,Brisbane,2023-04-11,35.0,F
1939,Premium,Melbourne,2022-07-20,60.0,M
1940,Regular,Sydney,2022-05-19,31.0,F
1941,Budget,Melbourne,2022-12-02,61.0,M
1942,Premium,Adelaide,2022-08-16,47.0,F
1943,Budget,Melbourne,2022-11-04,62.0,M
1944,Regular,Adelaide,2023-04-01,21.0,F
1945,Premium,Brisbane,2023-03-25,59.0,M
1946,Budget,Brisbane,2021-10-07,32.0,F
1947,Budget,Melbourne,2022-05-04,36.0,M
1948,Budget,Brisbane,2023-10-08,20.0,M
1949,Budget,Sydney,2021-08-19,67.0,F
1950,Budget,Sydney,2022-04-01,51.0,M
1951,Regular,Melbourne,2023-11-17,,M
1952,Budget,Brisbane,2022-03-17,47.0,F
1953,Regular,Brisbane,2022-07-20,26.0,F
1954,Budget,Melbourne,2021-09-30,35.0,F
1955,Budget,Melbourne,2022-10-18,40.0,M
1956,Budget,Brisbane,2022-09-22,25.0,F
1957,Regular,Brisbane,2023-03-24,66.0,F
1958,Regular,Sydney,2023-03-18,,M
1959,Budget,Melbourne,2022-06-24,47.0,F
1960,Premium,Brisbane,2021-12-18,48.0,M
1961,Regular,Adelaide,2021-10-22,54.0,F
1962,Budget,Melbourne,2022-02-07,53.0,F
1963,Premium,Adelaide,2022-07-02,21.0,F
1964,Budget,Brisbane,2022-10-08,45.0,F
1965,Budget,Melbourne,2023-03-02,58.0,M
1966,Regular,Brisbane,2022-02-09,59.0,M
1967,Budget,Adelaide,2023-03-21,48.0,F
1968,Budget,Sydney,2023-05-05,64.0,F
1969,Regular,Sydney,2021-11-11,48.0,F
1970,Budget,Melbourne,2022-07-20,37.0,M
1971,Regular,Sydney,2023-02-17,41.0,F
1972,Premium,Adelaide,2021-11-14,53.0,M
1973,Regular,Adelaide,2021-08-18,64.0,M
1974,Regular,Brisbane,2023-03-21,29.0,F
1975,Regular,Adelaide,2022-09-19,33.0,F
1976,Premium,Sydney,2022-10-23,51.0,F
1977,Budget,Brisbane,2022-04-10,57.0,Other
1978,Budget,Melbourne,2021-08-29,38.0,M
1979,Regular,Melbourne,2022-08-26,51.0,F
1980,Regular,Melbourne,2022-01-13,18.0,F
1981,Budget,Brisbane,2022-07-14,33.0,F
1982,Regular,Brisbane,2021-10-25,67.0,M
1983,Budget,Sydney,2023-01-02,47.0,M
1984,Premium,Brisbane,2023-01-20,63.0,M
1985,Budget,Adelaide,2022-12-17,29.0,M
1986,Budget,Sydney,2021-07-19,33.0,M
1987,Budget,Adelaide,2022-06-30,68.0,F
1988,Budget,Brisbane,2023-08-17,69.0,F
1989,Budget,Melbourne,2023-11-26,,M
1990,Budget,Brisbane,2022-09-22,34.0,F
1991,Budget,Brisbane,2022-01-06,59.0,F
1992,Budget,Adelaide,2022-10-27,41.0,F
1993,Budget,Sydney,2022-08-15,61.0,F
1994,Budget,Sydney,2022-01-13,62.0,F
1995,Budget,Brisbane,2022-09-24,40.0,M
1996,Budget,Melbourne,2021-10-06,33.0,M
1997,Budget,Sydney,2022-06-06,68.0,F
1998,Budget,Melbourne,2022-03-14,41.0,F
1999,Budget,Brisbane,2022-01-28,40.0,F
2000,Regular,Sydney,2022-06-16,52.0,Other
2001,Premium,Adelaide,2023-11-17,66.0,M
2002,Premium,Melbourne,2022-12-13,24.0,M
2003,Regular,Sydney,2023-08-27,69.0,F
2004,Regular,Sydney,2022-09-29,39.0,M
2005,Budget,Adelaide,2023-08-26,19.0,F
2006,Regular,Sydney,2022-09-30,34.0,F
2007,Regular,Melbourne,2023-02-26,42.0,F
2008,Regular,Brisbane,2023-12-14,53.0,M
2009,Premium,Brisbane,2023-09-11,47.0,F
2010,Regular,Melbourne,2022-10-06,25.0,M
2011,Regular,Sydney,2023-10-23,43.0,F
2012,Regular,Brisbane,2021-11-22,30.0,M
2013,Budget,Melbourne,2022-02-18,32.0,F
2014,Premium,Sydney,2022-04-03,54.0,F
2015,Budget,Sydney,2023-07-31,59.0,M
2016,Premium,Brisbane,2022-01-15,26.0,F
2017,Regular,Sydney,2022-06-09,49.0,M
2018,Budget,Melbourne,2023-01-15,39.0,M
2019,Regular,Sydney,2024-01-01,35.0,F
2020,Budget,Adelaide,2022-09-12,55.0,F
2021,Regular,Brisbane,2022-01-15,,M
2022,Regular,Adelaide,2023-12-02,57.0,F
2023,Regular,Sydney,2023-11-15,38.0,F
2024,Premium,Melbourne,2023-01-22,22.0,F
2025,Budget,Melbourne,2022-09-28,59.0,M
2026,Budget,Brisbane,2022-11-01,62.0,M
2027,Regular,Adelaide,2022-12-14,47.0,F
2028,Budget,Sydney,2023-05-17,,M
2029,Regular,Adelaide,2023-11-09,25.0,M
2030,Budget,Brisbane,2023-12-04,35.0,F
2031,Budget,Adelaide,2023-10-05,36.0,M
2032,Regular,Sydney,2022-04-20,57.0,F
2033,Premium,Adelaide,2022-01-24,36.0,M
2034,Budget,Melbourne,2022-12-06,55.0,F
2035,Premium,Melbourne,2023-10-24,33.0,Other
2036,Regular,Sydney,2022-12-23,49.0,Other
2037,Budget,Adelaide,2021-07-28,28.0,F
2038,Regular,Adelaide,2023-05-22,47.0,F
2039,Regular,Sydney,2022-10-16,,M
2040,Budget,Melbourne,2022-09-04,56.0,Other
2041,Regular,Brisbane,2023-03-11,19.0,F
2042,Budget,Brisbane,2022-12-03,69.0,F
2043,Budget,Sydney,2022-11-03,61.0,M
2044,Regular,Melbourne,2022-11-01,48.0,M
2045,Regular,Melbourne,2022-03-27,65.0,F
2046,Regular,Melbourne,2022-07-28,60.0,F
2047,Budget,Adelaide,2023-11-14,25.0,M
2048,Premium,Sydney,2023-12-27,56.0,M
2049,Regular,Brisbane,2022-12-28,,F
2050,Premium,Adelaide,2021-10-07,62.0,M
2051,Regular,Adelaide,2023-11-29,62.0,F
2052,Budget,Adelaide,2023-10-30,67.0,M
2053,Regular,Sydney,2022-04-30,41.0,M
2054,Budget,Sydney,2022-11-22,28.0,M
2055,Regular,Adelaide,2023-06-08,24.0,F
2056,Regular,Brisbane,2023-06-29,26.0,F
2057,Budget,Brisbane,2022-05-13,69.0,M
2058,Premium,Melbourne,2022-09-17,48.0,M
2059,Budget,Brisbane,2022-06-06,36.0,M
2060,Regular,Sydney,2023-04-24,41.0,M
2061,Regular,Melbourne,2022-09-15,26.0,F
2062,Budget,Brisbane,2021-11-18,47.0,M
2063,Regular,Sydney,2023-03-23,40.0,F
2064,Regular,Sydney,2023-01-10,59.0,M
2065,Budget,Sydney,2023-08-07,19.0,M
2066,Regular,Sydney,2022-06-06,66.0,M
2067,Budget,Adelaide,2023-12-03,21.0,M
2068,Regular,Brisbane,2023-05-23,39.0,M
2069,Budget,Adelaide,2022-03-31,35.0,M
2070,Premium,Melbourne,2023-12-15,55.0,M
2071,Premium,Brisbane,2021-07-25,52.0,Other
2072,Budget,Adelaide,2023-01-03,28.0,M
2073,Budget,Melbourne,2023-01-08,43.0,M
2074,Regular,Brisbane,2022-09-06,45.0,M
2075,Regular,Brisbane,2022-06-05,42.0,F
2076,Regular,Adelaide,2022-11-14,19.0,F
2077,Budget,Adelaide,2021-10-28,27.0,F
2078,Budget,Brisbane,2021-08-19,44.0,F
2079,Premium,Brisbane,2023-07-05,31.0,F
2080,Regular,Adelaide,2022-04-05,46.0,M
2081,Premium,Brisbane,2023-04-06,26.0,F
2082,Regular,Melbourne,2021-07-19,56.0,F
2083,Premium,Brisbane,2023-05-19,27.0,M
2084,Budget,Brisbane,2023-04-11,51.0,F
2085,Budget,Sydney,2022-03-30,61.0,M
2086,Premium,Brisbane,2022-01-21,36.0,M
2087,Premium,Brisbane,2023-09-08,25.0,F
2088,Budget,Adelaide,2022-08-19,,M
2089,Budget,Brisbane,2023-02-24,36.0,F
2090,Regular,Sydney,2022-06-30,24.0,Other
2091,Regular,Adelaide,2022-08-18,63.0,F
2092,Budget,Brisbane,2021-07-28,68.0,M
2093,Premium,Melbourne,2021-09-13,68.0,F
2094,Budget,Adelaide,2022-05-23,65.0,F
2095,Regular,Melbourne,2022-04-30,48.0,M
2096,Budget,Melbourne,2021-10-15,34.0,M
2097,Budget,Adelaide,2023-07-20,41.0,F
2098,Regular,Adelaide,2022-03-19,31.0,F
2099,Budget,Brisbane,2022-02-06,61.0,M
2100,Regular,Melbourne,2023-09-09,40.0,M
2101,Budget,Adelaide,2021-10-30,38.0,Other
2102,Premium,Sydney,2022-04-12,53.0,M
2103,Regular,Brisbane,2023-02-23,37.0,M
2104,Premium,Brisbane,2022-10-23,36.0,F
2105,Budget,Adelaide,2022-10-18,29.0,M
2106,Budget,Melbourne,2021-09-27,21.0,M
2107,Budget,Adelaide,2021-08-12,19.0,F
2108,Regular,Sydney,2022-01-05,38.0,F
2109,Budget,Adelaide,2022-05-25,69.0,F
2110,Budget,Sydney,2023-09-30,31.0,M
2111,Budget,Brisbane,2021-09-30,51.0,F
2112,Budget,Sydney,2023-09-03,34.0,F
2113,Budget,Adelaide,2023-08-04,33.0,F
2114,Budget,Adelaide,2023-10-31,26.0,F
2115,Budget,Sydney,2021-09-01,47.0,F
2116,Regular,Adelaide,2022-10-15,52.0,F
2117,Budget,Melbourne,2023-06-03,36.0,F
2118,Budget,Brisbane,2023-10-21,45.0,M
2119,Regular,Sydney,2022-12-27,42.0,F
2120,Regular,Sydney,2022-03-21,32.0,F
2121,Budget,Sydney,2021-07-20,53.0,M
2122,Regular,Brisbane,2022-08-22,46.0,M
2123,Premium,Brisbane,2022-07-04,21.0,F
2124,Regular,Adelaide,2021-12-10,43.0,M
2125,Premium,Sydney,2021-10-12,38.0,F
2126,Regular,Brisbane,2023-04-25,59.0,F
2127,Budget,Sydney,2021-07-23,33.0,M
2128,Regular,Melbourne,2022-09-21,67.0,M
2129,Regular,Sydney,2021-09-16,49.0,F
2130,Premium,Sydney,2023-09-18,24.0,M
2131,Regular,Brisbane,2023-10-06,38.0,F
2132,Budget,Adelaide,2021-10-27,63.0,M
2133,Regular,Brisbane,2022-05-06,31.0,M
2134,Budget,Adelaide,2023-07-28,54.0,F
2135,Regular,Brisbane,2021-10-18,58.0,M
2136,Regular,Sydney,2023-10-01,54.0,F
2137,Regular,Melbourne,2022-04-27,22.0,F
2138,Premium,Adelaide,2023-07-01,37.0,M
2139,Regular,Sydney,2023-10-30,36.0,M
2140,Regular,Sydney,2022-01-06,35.0,F
2141,Regular,Adelaide,2021-11-30,63.0,F
2142,Regular,Sydney,2023-09-28,18.0,F
2143,Premium,Adelaide,2023-10-10,46.0,F
2144,Budget,Adelaide,2022-06-28,69.0,M
2145,Regular,Brisbane,2023-12-07,63.0,M
2146,Budget,Brisbane,2022-03-01,49.0,F
2147,Premium,Sydney,2021-09-29,69.0,F
2148,Regular,Melbourne,2022-02-25,38.0,F
2149,Regular,Adelaide,2023-06-08,49.0,M
2150,Budget,Adelaide,2023-07-14,46.0,F
2151,Budget,Melbourne,2022-04-29,20.0,F
2152,Regular,Adelaide,2023-11-07,20.0,M
2153,Budget,Adelaide,2022-09-05,64.0,F
2154,Budget,Sydney,2022-11-24,27.0,F
2155,Premium,Brisbane,2022-03-02,36.0,M
2156,Regular,Brisbane,2023-07-03,50.0,M
2157,Budget,Brisbane,2022-02-14,,M
2158,Budget,Adelaide,2022-04-12,44.0,F
2159,Premium,Adelaide,2023-06-01,68.0,M
2160,Regular,Brisbane,2023-02-14,58.0,M
2161,Regular,Melbourne,2023-11-03,66.0,M
2162,Budget,Adelaide,2022-11-23,52.0,M
2163,Budget,Adelaide,2023-05-12,68.0,M
2164,Budget,Brisbane,2023-09-21,49.0,F
2165,Regular,Brisbane,2022-08-16,46.0,M
2166,Budget,Sydney,2022-08-09,60.0,M
2167,Budget,Melbourne,2023-10-16,63.0,M
2168,Regular,Sydney,2023-07-19,21.0,M
2169,Premium,Brisbane,2023-10-19,65.0,M
2170,Regular,Adelaide,2022-04-30,53.0,F
2171,Regular,Sydney,2023-03-03,64.0,F
2172,Regular,Adelaide,2023-10-29,55.0,F
2173,Regular,Sydney,2023-07-13,66.0,M
2174,Budget,Sydney,2021-08-06,32.0,F
2175,Regular,Adelaide,2023-05-16,27.0,F
2176,Regular,Sydney,2022-04-25,28.0,M
2177,Regular,Brisbane,2022-11-06,31.0,M
2178,Premium,Adelaide,2023-07-22,,F
2179,Premium,Melbourne,2023-03-31,40.0,M
2180,Budget,Sydney,2023-12-20,28.0,M
2181,Budget,Melbourne,2022-02-28,26.0,F
2182,Budget,Sydney,2023-03-06,45.0,M
2183,Budget,Brisbane,2022-10-09,59.0,Other
2184,Budget,Adelaide,2023-08-17,25.0,M
2185,Budget,Adelaide,2021-12-21,44.0,M
2186,Regular,Adelaide,2023-06-19,52.0,M
2187,Regular,Adelaide,2022-08-10,54.0,M
2188,Premium,Adelaide,2021-11-07,23.0,F
2189,Budget,Adelaide,2022-03-31,56.0,F
2190,Budget,Brisbane,2022-07-08,19.0,F
2191,Regular,Adelaide,2021-10-24,30.0,F
2192,Budget,Melbourne,2023-07-27,34.0,M
2193,Budget,Melbourne,2021-08-17,62.0,M
2194,Premium,Adelaide,2022-08-19,27.0,M
2195,Budget,Melbourne,2022-12-29,58.0,F
2196,Budget,Melbourne,2023-05-16,69.0,F
2197,Regular,Sydney,2022-03-02,67.0,M
2198,Regular,Melbourne,2021-08-06,33.0,F
2199,Regular,Brisbane,2022-04-20,22.0,F
2200,Budget,Adelaide,2023-12-03,29.0,M
2201,Regular,Sydney,2022-11-05,57.0,F
2202,Budget,Brisbane,2022-03-13,28.0,F
2203,Regular,Adelaide,2023-01-09,51.0,F
2204,Regular,Adelaide,2022-02-05,37.0,M
2205,Premium,Adelaide,2022-04-05,57.0,M
2206,Budget,Sydney,2023-11-02,49.0,M
2207,Regular,Melbourne,2022-08-17,48.0,F
2208,Budget,Adelaide,2023-07-31,58.0,Other
2209,Budget,Adelaide,2022-10-21,67.0,F
2210,Budget,Brisbane,2023-01-21,36.0,M
2211,Regular,Adelaide,2022-01-05,45.0,M
2212,Budget,Brisbane,2021-11-11,50.0,F
