date,city,temp_celsius,rainfall_mm,is_rainy
2025-01-30,Brisbane,26.2,0.0,False
2025-01-31,Brisbane,17.0,0.0,False
2025-02-01,Brisbane,24.8,0.0,False
2025-02-02,Brisbane,20.1,0.0,False
2025-02-03,Brisbane,28.7,0.0,False
2025-02-04,Brisbane,19.7,0.0,False
2025-02-05,Brisbane,18.9,0.0,False
2025-02-06,Brisbane,25.6,0.0,False
2025-02-07,Brisbane,22.3,0.0,False
2025-02-08,Brisbane,22.4,13.0,True
2025-02-09,Brisbane,22.2,0.0,False
2025-02-10,Brisbane,22.0,0.0,False
2025-02-11,Brisbane,25.9,0.0,False
2025-02-12,Brisbane,21.1,0.0,False
2025-02-13,Brisbane,29.7,0.0,False
2025-02-14,Brisbane,24.0,25.1,True
2025-02-15,Brisbane,23.5,0.0,False
2025-02-16,Brisbane,25.9,0.0,False
2025-02-17,Brisbane,26.4,0.0,False
2025-02-18,Brisbane,29.1,0.0,False
2025-02-19,Brisbane,31.1,0.0,False
2025-02-20,Brisbane,23.8,0.0,False
2025-02-21,Brisbane,27.4,0.0,False
2025-02-22,Brisbane,24.6,0.0,False
2025-02-23,Brisbane,27.4,0.0,False
2025-02-24,Brisbane,27.4,0.0,False
2025-02-25,Brisbane,27.5,0.0,False
2025-02-26,Brisbane,28.5,0.0,False
2025-02-27,Brisbane,27.0,0.0,False
2025-02-28,Brisbane,25.9,0.0,False
2025-03-01,Brisbane,27.3,0.0,False
2025-03-02,Brisbane,32.7,0.0,False
2025-03-03,Brisbane,25.9,0.0,False
2025-03-04,Brisbane,26.7,0.0,False
2025-03-05,Brisbane,25.8,0.0,False
2025-03-06,Brisbane,23.4,0.0,False
2025-03-07,Brisbane,27.9,0.0,False
2025-03-08,Brisbane,29.8,0.0,False
2025-03-09,Brisbane,26.1,0.0,False
2025-03-10,Brisbane,32.0,0.0,False
2025-03-11,Brisbane,29.8,0.0,False
2025-03-12,Brisbane,31.5,0.0,False
2025-03-13,Brisbane,29.9,10.6,True
2025-03-14,Brisbane,28.2,0.0,False
2025-03-15,Brisbane,31.0,0.0,False
2025-03-16,Brisbane,32.1,,False
2025-03-17,Brisbane,27.6,,False
2025-03-18,Brisbane,28.5,8.7,True
2025-03-19,Brisbane,34.9,0.0,False
2025-03-20,Brisbane,30.5,0.0,False
2025-03-21,Brisbane,30.9,0.0,False
2025-03-22,Brisbane,34.6,0.0,False
2025-03-23,Brisbane,31.7,0.0,False
2025-03-24,Brisbane,30.8,0.0,False
2025-03-25,Brisbane,33.6,0.0,False
2025-03-26,Brisbane,33.1,0.0,False
2025-03-27,Brisbane,31.9,0.0,False
2025-03-28,Brisbane,32.3,0.0,False
2025-03-29,Brisbane,30.9,0.0,False
2025-03-30,Brisbane,29.1,0.0,False
2025-03-31,Brisbane,33.4,0.0,False
2025-04-01,Brisbane,28.5,0.0,False
2025-04-02,Brisbane,29.6,0.0,False
2025-04-03,Brisbane,31.9,0.0,False
2025-04-04,Brisbane,31.8,0.0,False
2025-04-05,Brisbane,34.5,0.0,False
2025-04-06,Brisbane,35.3,0.0,False
2025-04-07,Brisbane,38.3,0.0,False
2025-04-08,Brisbane,29.1,0.0,False
2025-04-09,Brisbane,34.4,0.0,False
2025-04-10,Brisbane,34.4,0.0,False
2025-04-11,Brisbane,34.2,0.0,False
2025-04-12,Brisbane,35.1,0.0,False
2025-04-13,Brisbane,35.8,,False
2025-04-14,Brisbane,37.4,0.0,False
2025-04-15,Brisbane,34.8,0.0,False
2025-04-16,Brisbane,38.5,0.0,False
2025-04-17,Brisbane,35.1,0.0,False
2025-04-18,Brisbane,33.3,0.0,False
2025-04-19,Brisbane,35.1,0.0,False
2025-04-20,Brisbane,32.5,0.0,False
2025-04-21,Brisbane,32.8,0.0,False
2025-04-22,Brisbane,34.5,0.0,False
2025-04-23,Brisbane,34.3,0.0,False
2025-04-24,Brisbane,38.5,0.0,False
2025-04-25,Brisbane,34.8,0.0,False
2025-04-26,Brisbane,32.8,0.0,False
2025-04-27,Brisbane,35.4,0.0,False
2025-04-28,Brisbane,36.2,0.0,False
2025-04-29,Brisbane,35.9,0.0,False
2025-04-30,Brisbane,33.1,0.0,False
2025-05-01,Brisbane,39.5,10.7,True
2025-05-02,Brisbane,36.7,0.0,False
2025-05-03,Brisbane,34.7,0.0,False
2025-05-04,Brisbane,33.3,0.0,False
2025-05-05,Brisbane,36.6,0.0,False
2025-05-06,Brisbane,36.7,0.0,False
2025-05-07,Brisbane,35.0,0.0,False
2025-05-08,Brisbane,39.1,0.0,False
2025-05-09,Brisbane,33.2,0.0,False
2025-05-10,Brisbane,38.4,0.0,False
2025-05-11,Brisbane,40.9,0.0,False
2025-05-12,Brisbane,39.6,0.0,False
2025-05-13,Brisbane,39.1,0.0,False
2025-05-14,Brisbane,33.4,0.0,False
2025-05-15,Brisbane,39.1,0.0,False
2025-05-16,Brisbane,36.0,0.0,False
2025-05-17,Brisbane,38.4,9.9,True
2025-05-18,Brisbane,35.9,0.0,False
2025-05-19,Brisbane,35.4,0.0,False
2025-05-20,Brisbane,38.9,0.0,False
2025-05-21,Brisbane,32.5,0.0,False
2025-05-22,Brisbane,36.9,0.0,False
2025-05-23,Brisbane,30.8,0.0,False
2025-05-24,Brisbane,38.3,0.0,False
2025-05-25,Brisbane,39.1,0.0,False
2025-05-26,Brisbane,37.4,0.0,False
2025-05-27,Brisbane,35.9,0.0,False
2025-05-28,Brisbane,40.5,0.0,False
2025-05-29,Brisbane,40.7,0.0,False
2025-05-30,Brisbane,37.9,0.0,False
2025-05-31,Brisbane,41.1,0.0,False
2025-06-01,Brisbane,35.0,13.6,True
2025-06-02,Brisbane,36.4,0.0,False
2025-06-03,Brisbane,37.8,4.6,True
2025-06-04,Brisbane,34.1,11.9,True
2025-06-05,Brisbane,42.7,17.3,True
2025-06-06,Brisbane,32.4,0.0,False
2025-06-07,Brisbane,35.4,2.2,True
2025-06-08,Brisbane,34.6,8.9,True
2025-06-09,Brisbane,37.2,,False
2025-06-10,Brisbane,37.6,0.0,False
2025-06-11,Brisbane,33.1,0.0,False
2025-06-12,Brisbane,38.6,2.3,True
2025-06-13,Brisbane,39.1,0.0,False
2025-06-14,Brisbane,34.8,0.0,False
2025-06-15,Brisbane,36.7,0.0,False
2025-06-16,Brisbane,35.2,8.9,True
2025-06-17,Brisbane,36.7,17.0,True
2025-06-18,Brisbane,37.1,1.1,True
2025-06-19,Brisbane,35.0,10.9,True
2025-06-20,Brisbane,34.7,,True
2025-06-21,Brisbane,38.8,0.0,False
2025-06-22,Brisbane,34.4,4.3,True
2025-06-23,Brisbane,35.7,9.9,True
2025-06-24,Brisbane,36.0,15.4,True
2025-06-25,Brisbane,30.2,2.1,True
2025-06-26,Brisbane,33.3,0.0,False
2025-06-27,Brisbane,32.3,0.0,False
2025-06-28,Brisbane,37.1,0.0,False
2025-06-29,Brisbane,35.6,0.0,False
2025-06-30,Brisbane,37.6,0.0,False
2025-07-01,Brisbane,36.3,19.3,True
2025-07-02,Brisbane,31.7,13.8,True
2025-07-03,Brisbane,34.1,0.0,False
2025-07-04,Brisbane,38.5,,True
2025-07-05,Brisbane,31.5,,True
2025-07-06,Brisbane,38.8,10.8,True
2025-07-07,Brisbane,33.5,0.0,False
2025-07-08,Brisbane,34.9,0.0,False
2025-07-09,Brisbane,37.6,5.2,True
2025-07-10,Brisbane,31.8,13.2,True
2025-07-11,Brisbane,33.2,40.4,True
2025-07-12,Brisbane,33.5,0.0,False
2025-07-13,Brisbane,32.1,0.0,False
2025-07-14,Brisbane,34.3,31.9,True
2025-07-15,Brisbane,33.5,26.3,True
2025-07-16,Brisbane,33.4,0.0,False
2025-07-17,Brisbane,33.9,3.2,True
2025-07-18,Brisbane,34.4,0.0,False
2025-07-19,Brisbane,33.7,6.1,True
2025-07-20,Brisbane,36.1,0.0,False
2025-07-21,Brisbane,33.6,0.0,False
2025-07-22,Brisbane,32.8,0.0,False
2025-07-23,Brisbane,33.2,0.5,True
2025-07-24,Brisbane,34.9,0.0,False
2025-07-25,Brisbane,37.3,0.0,False
2025-07-26,Brisbane,34.4,0.0,False
2025-07-27,Brisbane,34.7,33.7,True
2025-07-28,Brisbane,33.3,0.0,False
2025-07-29,Brisbane,30.4,9.0,True
2025-07-30,Brisbane,29.8,0.0,False
2025-07-31,Brisbane,31.1,0.0,False
2025-08-01,Brisbane,37.1,3.2,True
2025-08-02,Brisbane,27.1,6.6,True
2025-08-03,Brisbane,32.1,13.7,True
2025-08-04,Brisbane,37.8,5.9,True
2025-08-05,Brisbane,30.7,5.2,True
2025-08-06,Brisbane,31.9,4.0,True
2025-08-07,Brisbane,31.0,66.0,True
2025-08-08,Brisbane,33.6,0.0,False
2025-08-09,Brisbane,28.3,0.0,False
2025-08-10,Brisbane,34.8,0.0,False
2025-08-11,Brisbane,28.5,140.8,True
2025-08-12,Brisbane,32.5,38.4,True
2025-08-13,Brisbane,28.4,0.0,False
2025-08-14,Brisbane,30.5,0.0,False
2025-08-15,Brisbane,33.0,0.0,False
2025-08-16,Brisbane,28.9,0.0,False
2025-08-17,Brisbane,32.3,10.4,True
2025-08-18,Brisbane,24.8,0.0,False
2025-08-19,Brisbane,30.2,0.0,False
2025-08-20,Brisbane,33.3,25.7,True
2025-08-21,Brisbane,28.2,0.0,False
2025-08-22,Brisbane,28.0,26.2,True
2025-08-23,Brisbane,26.1,9.1,True
2025-08-24,Brisbane,25.5,95.7,True
2025-08-25,Brisbane,29.2,6.5,True
2025-08-26,Brisbane,25.5,0.0,False
2025-08-27,Brisbane,26.2,5.8,True
2025-08-28,Brisbane,25.0,0.9,True
2025-08-29,Brisbane,29.3,37.9,True
2025-08-30,Brisbane,24.2,19.0,True
2025-08-31,Brisbane,23.8,4.1,True
2025-09-01,Brisbane,24.6,0.0,False
2025-09-02,Brisbane,23.3,9.6,True
2025-09-03,Brisbane,25.3,18.6,True
2025-09-04,Brisbane,22.1,18.6,True
2025-09-05,Brisbane,22.7,4.2,True
2025-09-06,Brisbane,23.9,0.0,False
2025-09-07,Brisbane,21.9,19.2,True
2025-09-08,Brisbane,25.7,6.6,True
2025-09-09,Brisbane,23.8,0.0,False
2025-09-10,Brisbane,29.8,0.0,False
2025-09-11,Brisbane,24.7,0.0,False
2025-09-12,Brisbane,24.7,0.0,False
2025-09-13,Brisbane,26.6,1.0,True
2025-09-14,Brisbane,24.5,11.7,True
2025-09-15,Brisbane,22.7,,False
2025-09-16,Brisbane,26.6,0.0,False
2025-09-17,Brisbane,25.1,25.7,True
2025-09-18,Brisbane,24.9,6.9,True
2025-09-19,Brisbane,24.9,,True
2025-09-20,Brisbane,21.0,17.9,True
2025-09-21,Brisbane,18.0,7.5,True
2025-09-22,Brisbane,25.8,0.0,False
2025-09-23,Brisbane,26.7,0.0,False
2025-09-24,Brisbane,19.5,14.3,True
2025-09-25,Brisbane,22.6,26.4,True
2025-09-26,Brisbane,21.6,0.0,False
2025-09-27,Brisbane,17.5,8.7,True
2025-09-28,Brisbane,20.7,0.0,False
2025-09-29,Brisbane,19.2,0.0,False
2025-09-30,Brisbane,29.1,6.0,True
2025-10-01,Brisbane,24.0,0.0,False
2025-10-02,Brisbane,17.8,29.7,True
2025-10-03,Brisbane,24.3,0.0,False
2025-10-04,Brisbane,21.9,0.0,False
2025-10-05,Brisbane,20.9,0.0,False
2025-10-06,Brisbane,19.0,32.1,True
2025-10-07,Brisbane,19.9,0.0,False
2025-10-08,Brisbane,23.4,0.0,False
2025-10-09,Brisbane,18.1,0.0,False
2025-10-10,Brisbane,18.3,0.0,False
2025-10-11,Brisbane,18.2,0.0,False
2025-10-12,Brisbane,22.3,0.0,False
2025-10-13,Brisbane,22.8,0.0,False
2025-10-14,Brisbane,19.0,0.0,False
2025-10-15,Brisbane,19.5,0.0,False
2025-10-16,Brisbane,22.3,0.0,False
2025-10-17,Brisbane,23.5,0.0,False
2025-10-18,Brisbane,19.5,0.0,False
2025-10-19,Brisbane,15.6,0.0,False
2025-10-20,Brisbane,17.1,0.0,False
2025-10-21,Brisbane,21.4,0.0,False
2025-10-22,Brisbane,21.4,0.0,False
2025-10-23,Brisbane,20.6,0.0,False
2025-10-24,Brisbane,17.0,0.0,False
2025-10-25,Brisbane,21.1,0.0,False
2025-10-26,Brisbane,17.0,0.0,False
2025-10-27,Brisbane,19.2,0.0,False
2025-10-28,Brisbane,18.4,,False
2025-10-29,Brisbane,17.3,0.0,False
2025-10-30,Brisbane,19.8,0.0,False
2025-10-31,Brisbane,20.2,0.0,False
2025-11-01,Brisbane,16.2,,False
2025-11-02,Brisbane,18.1,0.0,False
2025-11-03,Brisbane,19.8,0.0,False
2025-11-04,Brisbane,11.6,0.0,False
2025-11-05,Brisbane,18.7,0.0,False
2025-11-06,Brisbane,19.6,0.0,False
2025-11-07,Brisbane,18.7,0.0,False
2025-11-08,Brisbane,18.8,0.0,False
2025-11-09,Brisbane,17.3,0.0,False
2025-11-10,Brisbane,19.2,0.0,False
2025-11-11,Brisbane,14.4,0.0,False
2025-11-12,Brisbane,15.3,0.0,False
2025-11-13,Brisbane,18.4,0.0,False
2025-11-14,Brisbane,19.0,0.0,False
2025-11-15,Brisbane,20.1,0.0,False
2025-11-16,Brisbane,20.7,0.0,False
2025-11-17,Brisbane,21.1,0.0,False
2025-11-18,Brisbane,15.3,0.0,False
2025-11-19,Brisbane,14.4,0.0,False
2025-11-20,Brisbane,19.3,0.0,False
2025-11-21,Brisbane,15.9,0.0,False
2025-11-22,Brisbane,16.8,0.0,False
2025-11-23,Brisbane,18.9,0.0,False
2025-11-24,Brisbane,17.4,0.0,False
2025-11-25,Brisbane,18.6,0.0,False
2025-11-26,Brisbane,14.9,0.0,False
2025-11-27,Brisbane,17.6,0.0,False
2025-11-28,Brisbane,17.6,16.5,True
2025-11-29,Brisbane,14.4,,False
2025-11-30,Brisbane,17.1,0.0,False
2025-12-01,Brisbane,15.7,0.0,False
2025-12-02,Brisbane,12.7,0.0,False
2025-12-03,Brisbane,22.0,0.0,False
2025-12-04,Brisbane,14.7,0.0,False
2025-12-05,Brisbane,16.9,0.0,False
2025-12-06,Brisbane,16.8,0.0,False
2025-12-07,Brisbane,16.5,0.0,False
2025-12-08,Brisbane,14.2,27.7,True
2025-12-09,Brisbane,20.6,0.0,False
2025-12-10,Brisbane,11.5,0.0,False
2025-12-11,Brisbane,20.5,0.0,False
2025-12-12,Brisbane,20.6,0.0,False
2025-12-13,Brisbane,14.0,1.9,True
2025-12-14,Brisbane,21.2,0.0,False
2025-12-15,Brisbane,17.4,0.0,False
2025-12-16,Brisbane,18.4,0.0,False
2025-12-17,Brisbane,15.6,0.0,False
2025-12-18,Brisbane,20.9,11.0,True
2025-12-19,Brisbane,12.8,0.0,False
2025-12-20,Brisbane,20.0,0.0,False
2025-12-21,Brisbane,14.4,0.0,False
2025-12-22,Brisbane,17.9,0.0,False
2025-12-23,Brisbane,16.2,19.6,True
2025-12-24,Brisbane,23.9,0.0,False
2025-12-25,Brisbane,17.0,10.6,True
2025-12-26,Brisbane,13.9,0.0,False
2025-12-27,Brisbane,17.5,0.0,False
2025-12-28,Brisbane,16.1,20.8,True
2025-12-29,Brisbane,18.9,0.0,False
2025-12-30,Brisbane,18.8,0.0,False
2025-12-31,Brisbane,16.3,0.0,False
2024-01-01,Adelaide,17.6,0.0,False
2024-01-02,Adelaide,19.4,0.0,False
2024-01-03,Adelaide,18.7,0.0,False
2024-01-04,Adelaide,21.7,0.0,False
2024-01-05,Adelaide,19.5,0.0,False
2024-01-06,Adelaide,20.5,0.0,False
2024-01-07,Adelaide,14.0,4.4,True
2024-01-08,Adelaide,22.8,0.0,False
2024-01-09,Adelaide,17.9,0.0,False
2024-01-10,Adelaide,20.0,0.0,False
2024-01-11,Adelaide,19.7,,False
2024-01-12,Adelaide,19.7,0.0,False
2024-01-13,Adelaide,21.6,0.0,False
2024-01-14,Adelaide,18.0,0.0,False
2024-01-15,Adelaide,18.9,0.0,False
2024-01-16,Adelaide,16.1,12.2,True
2024-01-17,Adelaide,19.9,0.0,False
2024-01-18,Adelaide,21.4,0.0,False
2024-01-19,Adelaide,19.5,0.0,False
2024-01-20,Adelaide,20.4,0.0,False
2024-01-21,Adelaide,17.9,27.1,True
2024-01-22,Adelaide,15.0,0.0,False
2024-01-23,Adelaide,22.6,0.0,False
2024-01-24,Adelaide,19.6,0.0,False
2024-01-25,Adelaide,20.5,0.0,False
2024-01-26,Adelaide,20.2,0.0,False
2024-01-27,Adelaide,24.6,0.0,False
2024-01-28,Adelaide,17.4,0.0,False
2024-01-29,Adelaide,21.4,14.3,True
2024-01-30,Adelaide,22.6,0.0,False
2024-01-31,Adelaide,23.5,0.0,False
2024-02-01,Adelaide,21.6,0.0,False
2024-02-02,Adelaide,25.4,0.0,False
2024-02-03,Adelaide,24.3,35.7,True
2024-02-04,Adelaide,22.8,0.0,False
2024-02-05,Adelaide,20.6,0.0,False
2024-02-06,Adelaide,22.9,0.0,False
2024-02-07,Adelaide,26.9,0.0,False
2024-02-08,Adelaide,21.7,0.0,False
2024-02-09,Adelaide,24.0,0.0,False
2024-02-10,Adelaide,24.5,13.5,True
2024-02-11,Adelaide,18.6,0.0,False
2024-02-12,Adelaide,25.5,0.0,False
2024-02-13,Adelaide,27.4,0.0,False
2024-02-14,Adelaide,27.8,0.0,False
2024-02-15,Adelaide,27.2,0.0,False
2024-02-16,Adelaide,24.8,0.0,False
2024-02-17,Adelaide,25.6,0.0,False
2024-02-18,Adelaide,21.6,0.0,False
2024-02-19,Adelaide,23.3,0.0,False
2024-02-20,Adelaide,24.6,0.0,False
2024-02-21,Adelaide,22.9,0.0,False
2024-02-22,Adelaide,24.8,0.0,False
2024-02-23,Adelaide,26.0,0.0,False
2024-02-24,Adelaide,28.3,0.0,False
2024-02-25,Adelaide,27.0,0.0,False
2024-02-26,Adelaide,33.0,0.0,False
2024-02-27,Adelaide,26.3,0.0,False
2024-02-28,Adelaide,25.4,0.0,False
2024-02-29,Adelaide,25.0,0.0,False
2024-03-01,Adelaide,25.8,0.0,False
2024-03-02,Adelaide,24.4,0.0,False
2024-03-03,Adelaide,26.9,0.0,False
2024-03-04,Adelaide,30.6,3.0,True
2024-03-05,Adelaide,26.2,0.0,False
2024-03-06,Adelaide,27.1,0.0,False
2024-03-07,Adelaide,26.0,0.0,False
2024-03-08,Adelaide,30.2,0.0,False
2024-03-09,Adelaide,27.4,1.8,True
2024-03-10,Adelaide,27.7,0.0,False
2024-03-11,Adelaide,31.4,0.0,False
2024-03-12,Adelaide,28.6,0.0,False
2024-03-13,Adelaide,30.1,4.6,True
2024-03-14,Adelaide,32.5,0.0,False
2024-03-15,Adelaide,33.0,4.3,True
2024-03-16,Adelaide,32.2,0.0,False
2024-03-17,Adelaide,32.2,29.8,True
2024-03-18,Adelaide,28.7,0.0,False
2024-03-19,Adelaide,29.7,,False
2024-03-20,Adelaide,25.4,0.0,False
2024-03-21,Adelaide,28.0,19.8,True
2024-03-22,Adelaide,28.7,0.0,False
2024-03-23,Adelaide,31.3,0.0,False
2024-03-24,Adelaide,29.6,0.0,False
2024-03-25,Adelaide,33.2,,True
2024-03-26,Adelaide,31.4,0.0,False
2024-03-27,Adelaide,35.1,0.0,False
2024-03-28,Adelaide,30.8,0.0,False
2024-03-29,Adelaide,36.7,0.0,False
2024-03-30,Adelaide,30.1,0.6,True
2024-03-31,Adelaide,30.2,,False
2024-04-01,Adelaide,36.1,0.0,False
2024-04-02,Adelaide,36.1,0.0,False
2024-04-03,Adelaide,33.4,0.0,False
2024-04-04,Adelaide,33.5,18.8,True
2024-04-05,Adelaide,32.4,0.0,False
2024-04-06,Adelaide,32.4,0.0,False
2024-04-07,Adelaide,29.6,0.0,False
2024-04-08,Adelaide,29.7,0.0,False
2024-04-09,Adelaide,29.5,0.0,False
2024-04-10,Adelaide,30.7,0.0,False
2024-04-11,Adelaide,31.1,0.0,False
2024-04-12,Adelaide,34.4,0.0,False
2024-04-13,Adelaide,33.6,0.0,False
2024-04-14,Adelaide,37.2,0.0,False
2024-04-15,Adelaide,35.2,0.0,False
2024-04-16,Adelaide,35.4,0.0,False
2024-04-17,Adelaide,32.8,0.0,False
2024-04-18,Adelaide,37.7,0.0,False
2024-04-19,Adelaide,29.8,0.0,False
2024-04-20,Adelaide,33.0,0.0,False
2024-04-21,Adelaide,31.7,0.0,False
2024-04-22,Adelaide,39.3,0.0,False
2024-04-23,Adelaide,35.6,0.0,False
2024-04-24,Adelaide,31.0,0.0,False
2024-04-25,Adelaide,31.0,0.0,False
2024-04-26,Adelaide,36.3,0.0,False
2024-04-27,Adelaide,35.8,0.0,False
2024-04-28,Adelaide,40.4,8.1,True
2024-04-29,Adelaide,37.4,0.0,False
2024-04-30,Adelaide,30.7,0.0,False
2024-05-01,Adelaide,34.4,0.0,False
2024-05-02,Adelaide,35.0,0.0,False
2024-05-03,Adelaide,33.1,0.0,False
2024-05-04,Adelaide,37.3,11.1,True
2024-05-05,Adelaide,35.3,0.0,False
2024-05-06,Adelaide,38.8,0.0,False
2024-05-07,Adelaide,37.3,0.0,False
2024-05-08,Adelaide,38.5,0.0,False
2024-05-09,Adelaide,39.4,0.0,False
2024-05-10,Adelaide,34.1,0.0,False
2024-05-11,Adelaide,35.6,0.0,False
2024-05-12,Adelaide,34.8,0.0,False
2024-05-13,Adelaide,33.1,0.0,False
2024-05-14,Adelaide,36.3,0.0,False
2024-05-15,Adelaide,33.5,0.0,False
2024-05-16,Adelaide,34.8,33.9,True
2024-05-17,Adelaide,35.4,0.0,False
2024-05-18,Adelaide,39.3,0.0,False
2024-05-19,Adelaide,37.2,0.0,False
2024-05-20,Adelaide,36.4,0.0,False
2024-05-21,Adelaide,37.8,0.0,False
2024-05-22,Adelaide,32.2,0.0,False
2024-05-23,Adelaide,37.8,43.1,True
2024-05-24,Adelaide,33.7,0.0,False
2024-05-25,Adelaide,35.1,0.0,False
2024-05-26,Adelaide,39.1,0.0,False
2024-05-27,Adelaide,36.7,0.0,False
2024-05-28,Adelaide,36.7,0.0,False
2024-05-29,Adelaide,33.0,0.0,False
2024-05-30,Adelaide,35.4,12.1,True
2024-05-31,Adelaide,38.6,0.0,False
2024-06-01,Adelaide,37.7,4.0,True
2024-06-02,Adelaide,37.0,0.0,False
2024-06-03,Adelaide,34.4,0.4,True
2024-06-04,Adelaide,37.5,19.4,True
2024-06-05,Adelaide,34.8,11.8,True
2024-06-06,Adelaide,34.1,60.7,True
2024-06-07,Adelaide,38.9,0.0,False
2024-06-08,Adelaide,35.9,7.5,True
2024-06-09,Adelaide,41.5,0.0,False
2024-06-10,Adelaide,40.0,23.6,True
2024-06-11,Adelaide,36.0,3.0,True
2024-06-12,Adelaide,35.0,6.9,True
2024-06-13,Adelaide,34.4,52.1,True
2024-06-14,Adelaide,36.6,40.9,True
2024-06-15,Adelaide,33.7,0.0,False
2024-06-16,Adelaide,36.3,10.3,True
2024-06-17,Adelaide,37.8,5.4,True
2024-06-18,Adelaide,38.5,0.0,False
2024-06-19,Adelaide,38.5,4.4,True
2024-06-20,Adelaide,34.6,7.5,True
2024-06-21,Adelaide,35.1,0.0,False
2024-06-22,Adelaide,33.6,41.0,True
2024-06-23,Adelaide,34.4,0.0,False
2024-06-24,Adelaide,41.4,1.6,True
2024-06-25,Adelaide,41.2,0.0,False
2024-06-26,Adelaide,34.2,26.3,True
2024-06-27,Adelaide,38.5,19.3,True
2024-06-28,Adelaide,33.4,8.2,True
2024-06-29,Adelaide,36.3,19.0,True
2024-06-30,Adelaide,37.8,0.0,False
2024-07-01,Adelaide,32.6,0.0,False
2024-07-02,Adelaide,40.2,0.0,False
2024-07-03,Adelaide,31.2,0.0,False
2024-07-04,Adelaide,34.1,0.0,False
2024-07-05,Adelaide,35.2,60.6,True
2024-07-06,Adelaide,33.4,9.0,True
2024-07-07,Adelaide,34.7,0.0,False
2024-07-08,Adelaide,36.4,18.6,True
2024-07-09,Adelaide,32.0,0.0,False
2024-07-10,Adelaide,31.2,3.6,True
2024-07-11,Adelaide,36.9,0.0,False
2024-07-12,Adelaide,33.7,14.9,True
2024-07-13,Adelaide,33.7,0.0,False
2024-07-14,Adelaide,32.4,0.0,False
2024-07-15,Adelaide,38.2,25.5,True
2024-07-16,Adelaide,35.4,0.0,False
2024-07-17,Adelaide,34.7,16.2,True
2024-07-18,Adelaide,31.7,0.0,False
2024-07-19,Adelaide,36.7,25.8,True
2024-07-20,Adelaide,34.5,0.0,False
2024-07-21,Adelaide,32.0,0.2,True
2024-07-22,Adelaide,32.4,6.2,True
2024-07-23,Adelaide,31.0,0.7,True
2024-07-24,Adelaide,36.0,,True
2024-07-25,Adelaide,30.5,0.0,False
2024-07-26,Adelaide,30.9,0.0,False
2024-07-27,Adelaide,32.8,6.1,True
2024-07-28,Adelaide,32.5,0.0,False
2024-07-29,Adelaide,33.3,35.5,True
2024-07-30,Adelaide,31.2,31.9,True
2024-07-31,Adelaide,33.5,3.3,True
2024-08-01,Adelaide,31.2,0.0,False
2024-08-02,Adelaide,27.2,2.6,True
2024-08-03,Adelaide,36.0,0.0,False
2024-08-04,Adelaide,31.4,31.6,True
2024-08-05,Adelaide,34.3,0.0,False
2024-08-06,Adelaide,33.3,37.1,True
2024-08-07,Adelaide,28.5,15.1,True
2024-08-08,Adelaide,27.6,0.0,False
2024-08-09,Adelaide,29.4,0.0,False
2024-08-10,Adelaide,30.6,0.0,False
2024-08-11,Adelaide,30.6,12.6,True
2024-08-12,Adelaide,32.2,0.0,False
2024-08-13,Adelaide,28.7,27.1,True
2024-08-14,Adelaide,28.3,0.0,False
2024-08-15,Adelaide,28.8,18.7,True
2024-08-16,Adelaide,33.2,0.0,False
2024-08-17,Adelaide,34.0,14.4,True
2024-08-18,Adelaide,27.7,4.1,True
2024-08-19,Adelaide,25.1,0.0,False
2024-08-20,Adelaide,25.5,7.1,True
2024-08-21,Adelaide,31.3,5.8,True
2024-08-22,Adelaide,31.4,4.0,True
2024-08-23,Adelaide,30.0,0.0,False
2024-08-24,Adelaide,28.1,0.0,False
2024-08-25,Adelaide,27.1,0.0,False
2024-08-26,Adelaide,28.6,24.6,True
2024-08-27,Adelaide,26.6,1.6,True
2024-08-28,Adelaide,19.5,0.0,False
2024-08-29,Adelaide,26.7,0.0,False
2024-08-30,Adelaide,27.9,12.1,True
2024-08-31,Adelaide,29.3,0.0,False
2024-09-01,Adelaide,24.0,0.0,False
2024-09-02,Adelaide,28.9,11.2,True
2024-09-03,Adelaide,27.6,0.0,False
2024-09-04,Adelaide,23.3,0.8,True
2024-09-05,Adelaide,26.4,0.0,False
2024-09-06,Adelaide,23.4,0.0,False
2024-09-07,Adelaide,26.9,0.6,True
2024-09-08,Adelaide,20.7,0.0,False
2024-09-09,Adelaide,29.1,0.0,False
2024-09-10,Adelaide,27.6,4.6,True
2024-09-11,Adelaide,22.6,11.0,True
2024-09-12,Adelaide,25.7,0.0,False
2024-09-13,Adelaide,21.0,33.4,True
2024-09-14,Adelaide,21.2,0.0,False
2024-09-15,Adelaide,24.2,0.0,False
2024-09-16,Adelaide,24.1,0.0,True
2024-09-17,Adelaide,27.0,0.0,False
2024-09-18,Adelaide,24.1,9.2,True
2024-09-19,Adelaide,25.0,4.8,True
2024-09-20,Adelaide,23.9,0.0,False
2024-09-21,Adelaide,21.4,41.4,True
2024-09-22,Adelaide,23.3,43.6,True
2024-09-23,Adelaide,22.3,0.0,False
2024-09-24,Adelaide,26.3,7.3,True
2024-09-25,Adelaide,19.4,12.8,True
2024-09-26,Adelaide,24.7,44.3,True
2024-09-27,Adelaide,19.2,12.2,True
2024-09-28,Adelaide,24.1,1.1,True
2024-09-29,Adelaide,21.7,0.0,False
